time,seconds_elapsed,batteryLevel,batteryState,lowPowerMode
1752116420630000000,107.14200024414062,0.7599999904632568,unplugged,false
1752116421631000000,108.143,0.7599999904632568,unplugged,false
1752116422632000000,109.144,0.7599999904632568,unplugged,false
1752116423633000000,110.145,0.7599999904632568,unplugged,false
1752116424634000000,111.14599975585938,0.7599999904632568,unplugged,false
1752116425635000000,112.147,0.7599999904632568,unplugged,false
1752116426638000000,113.15000024414063,0.7599999904632568,unplugged,false
1752116427638000000,114.15000024414063,0.7599999904632568,unplugged,false
1752116428640000000,115.152,0.7599999904632568,unplugged,false
1752116429641000000,116.153,0.7599999904632568,unplugged,false
1752116430643000000,117.155,0.7599999904632568,unplugged,false
1752116431644000000,118.156,0.7599999904632568,unplugged,false
1752116432645000000,119.157,0.7599999904632568,unplugged,false
1752116433648000000,120.16,0.7599999904632568,unplugged,false
1752116434650000000,121.16199975585937,0.7599999904632568,unplugged,false
1752116435649000000,122.161,0.7599999904632568,unplugged,false
1752116436651000000,123.163,0.7599999904632568,unplugged,false
1752116437652000000,124.164,0.7599999904632568,unplugged,false
1752116438654000000,125.16600024414062,0.7599999904632568,unplugged,false
1752116439654000000,126.16600024414062,0.7599999904632568,unplugged,false
1752116440657000000,127.169,0.7599999904632568,unplugged,false
1752116441659000000,128.171,0.7599999904632568,unplugged,false
1752116442660000000,129.172,0.7599999904632568,unplugged,false
1752116443662000000,130.17400024414061,0.7599999904632568,unplugged,false
1752116444663000000,131.175,0.7599999904632568,unplugged,false
1752116445664000000,132.176,0.7599999904632568,unplugged,false
1752116446665000000,133.177,0.7599999904632568,unplugged,false
1752116447665000000,134.177,0.7599999904632568,unplugged,false
1752116448666000000,135.1779997558594,0.7599999904632568,unplugged,false
1752116449667000000,136.179,0.7599999904632568,unplugged,false
1752116450668000000,137.18,0.7599999904632568,unplugged,false
1752116451672000000,138.184,0.7599999904632568,unplugged,false
1752116452672000000,139.184,0.7599999904632568,unplugged,false
1752116453673000000,140.185,0.7599999904632568,unplugged,false
1752116454675000000,141.187,0.7599999904632568,unplugged,false
1752116455678000000,142.19000024414063,0.7599999904632568,unplugged,false
1752116456679000000,143.191,0.7599999904632568,unplugged,false
1752116457681000000,144.193,0.7599999904632568,unplugged,false
1752116458684000000,145.196,0.7599999904632568,unplugged,false
1752116459684000000,146.196,0.7599999904632568,unplugged,false
1752116460685000000,147.197,0.7599999904632568,unplugged,false
1752116461686000000,148.19800024414062,0.7599999904632568,unplugged,false
1752116462687000000,149.199,0.7599999904632568,unplugged,false
1752116463688000000,150.2,0.7599999904632568,unplugged,false
1752116464689000000,151.201,0.7599999904632568,unplugged,false
1752116465692000000,152.204,0.7599999904632568,unplugged,false
1752116466693000000,153.205,0.7599999904632568,unplugged,false
1752116467694000000,154.20600024414063,0.7599999904632568,unplugged,false
1752116468695000000,155.207,0.7599999904632568,unplugged,false
1752116469696000000,156.208,0.7599999904632568,unplugged,false
1752116470698000000,157.20999975585937,0.7599999904632568,unplugged,false
1752116471700000000,158.212,0.7599999904632568,unplugged,false
1752116472701000000,159.213,0.7599999904632568,unplugged,false
1752116473702000000,160.21400024414064,0.7599999904632568,unplugged,false
1752116474703000000,161.215,0.7599999904632568,unplugged,false
1752116475704000000,162.216,0.7599999904632568,unplugged,false
1752116476706000000,163.21799975585938,0.7599999904632568,unplugged,false
1752116477708000000,164.22,0.7599999904632568,unplugged,false
1752116478709000000,165.221,0.7599999904632568,unplugged,false
1752116479713000000,166.225,0.7599999904632568,unplugged,false
1752116480711000000,167.223,0.7599999904632568,unplugged,false
1752116481714000000,168.22599975585936,0.7599999904632568,unplugged,false
1752116482714000000,169.22599975585936,0.7599999904632568,unplugged,false
1752116483718000000,170.23000024414063,0.7599999904632568,unplugged,false
1752116484718000000,171.23000024414063,0.7599999904632568,unplugged,false
1752116485719000000,172.231,0.7599999904632568,unplugged,false
1752116486721000000,173.233,0.7599999904632568,unplugged,false
1752116487722000000,174.23399975585937,0.7599999904632568,unplugged,false
1752116488724000000,175.236,0.7599999904632568,unplugged,false
1752116489726000000,176.23800024414064,0.7599999904632568,unplugged,false
1752116490727000000,177.239,0.7599999904632568,unplugged,false
1752116491730000000,178.24199975585938,0.7599999904632568,unplugged,false
1752116492730000000,179.24199975585938,0.7599999904632568,unplugged,false
1752116493731000000,180.243,0.7599999904632568,unplugged,false
1752116494732000000,181.244,0.7599999904632568,unplugged,false
1752116495734000000,182.24600024414062,0.7599999904632568,unplugged,false
1752116496735000000,183.247,0.7599999904632568,unplugged,false
1752116497736000000,184.248,0.7599999904632568,unplugged,false
1752116498736000000,185.248,0.7599999904632568,unplugged,false
1752116499738000000,186.24999975585936,0.7599999904632568,unplugged,false
1752116500739000000,187.251,0.7599999904632568,unplugged,false
1752116501740000000,188.252,0.7599999904632568,unplugged,false
1752116502741000000,189.253,0.7599999904632568,unplugged,false
1752116503742000000,190.25400024414063,0.7599999904632568,unplugged,false
1752116504742000000,191.25400024414063,0.7599999904632568,unplugged,false
1752116505744000000,192.256,0.7599999904632568,unplugged,false
1752116506745000000,193.257,0.7599999904632568,unplugged,false
1752116507746000000,194.25799975585937,0.7599999904632568,unplugged,false
1752116508746000000,195.25799975585937,0.7599999904632568,unplugged,false
1752116509747000000,196.259,0.7599999904632568,unplugged,false
1752116510749000000,197.261,0.7599999904632568,unplugged,false
1752116511750000000,198.26200024414064,0.7599999904632568,unplugged,false
1752116512751000000,199.263,0.7599999904632568,unplugged,false
1752116513751000000,200.263,0.7599999904632568,unplugged,false
1752116514750000000,201.26200024414064,0.7599999904632568,unplugged,false
1752116515751000000,202.263,0.7599999904632568,unplugged,false
1752116516752000000,203.264,0.7599999904632568,unplugged,false
1752116517752000000,204.264,0.7599999904632568,unplugged,false
1752116518755000000,205.267,0.7599999904632568,unplugged,false
1752116519755000000,206.267,0.7599999904632568,unplugged,false
1752116520755000000,207.267,0.7599999904632568,unplugged,false
1752116521756000000,208.268,0.7599999904632568,unplugged,false
1752116522757000000,209.269,0.7599999904632568,unplugged,false
1752116523757000000,210.269,0.7599999904632568,unplugged,false
1752116524758000000,211.27000024414062,0.7599999904632568,unplugged,false
1752116525760000000,212.272,0.7599999904632568,unplugged,false
1752116526761000000,213.273,0.7599999904632568,unplugged,false
1752116527761000000,214.273,0.7599999904632568,unplugged,false
1752116528762000000,215.27399975585936,0.7599999904632568,unplugged,false
1752116529764000000,216.276,0.7599999904632568,unplugged,false
1752116530765000000,217.277,0.7599999904632568,unplugged,false
1752116531765000000,218.277,0.7599999904632568,unplugged,false
1752116532766000000,219.27800024414063,0.7599999904632568,unplugged,false
1752116533765000000,220.277,0.7599999904632568,unplugged,false
1752116534769000000,221.281,0.7599999904632568,unplugged,false
1752116535769000000,222.281,0.7599999904632568,unplugged,false
1752116536771000000,223.283,0.7599999904632568,unplugged,false
1752116537772000000,224.284,0.7599999904632568,unplugged,false
1752116538772000000,225.284,0.7599999904632568,unplugged,false
1752116539773000000,226.285,0.7599999904632568,unplugged,false
1752116540773000000,227.285,0.7599999904632568,unplugged,false
1752116541773000000,228.285,0.7599999904632568,unplugged,false
1752116542774000000,229.28600024414064,0.7599999904632568,unplugged,false
1752116543776000000,230.288,0.7599999904632568,unplugged,false
1752116544777000000,231.289,0.7599999904632568,unplugged,false
1752116545779000000,232.291,0.7599999904632568,unplugged,false
1752116546779000000,233.291,0.7599999904632568,unplugged,false
1752116547780000000,234.292,0.7599999904632568,unplugged,false
1752116548780000000,235.292,0.7599999904632568,unplugged,false
1752116549782000000,236.29400024414062,0.7599999904632568,unplugged,false
1752116550784000000,237.296,0.7599999904632568,unplugged,false
1752116551784000000,238.296,0.7599999904632568,unplugged,false
1752116552785000000,239.297,0.7599999904632568,unplugged,false
1752116553786000000,240.29799975585937,0.7599999904632568,unplugged,false
1752116554787000000,241.299,0.7599999904632568,unplugged,false
1752116555787000000,242.299,0.7599999904632568,unplugged,false
1752116556786000000,243.29799975585937,0.7599999904632568,unplugged,false
1752116557787000000,244.299,0.7599999904632568,unplugged,false
1752116558791000000,245.303,0.7599999904632568,unplugged,false
1752116559788000000,246.3,0.7599999904632568,unplugged,false
1752116560789000000,247.301,0.7599999904632568,unplugged,false
1752116561790000000,248.30200024414063,0.7599999904632568,unplugged,false
1752116562790000000,249.30200024414063,0.7599999904632568,unplugged,false
1752116563792000000,250.304,0.7599999904632568,unplugged,false
1752116564792000000,251.304,0.7599999904632568,unplugged,false
1752116565793000000,252.305,0.7599999904632568,unplugged,false
1752116566794000000,253.30599975585938,0.7599999904632568,unplugged,false
1752116567795000000,254.307,0.7599999904632568,unplugged,false
1752116568796000000,255.308,0.7599999904632568,unplugged,false
1752116569798000000,256.3100002441406,0.7599999904632568,unplugged,false
1752116570801000000,257.313,0.7599999904632568,unplugged,false
1752116571801000000,258.313,0.7599999904632568,unplugged,false
1752116572801000000,259.313,0.7599999904632568,unplugged,false
1752116573805000000,260.317,0.7599999904632568,unplugged,false
1752116574806000000,261.31800024414065,0.7599999904632568,unplugged,false
1752116575804000000,262.316,0.7599999904632568,unplugged,false
1752116576805000000,263.317,0.7599999904632568,unplugged,false
1752116577805000000,264.317,0.7599999904632568,unplugged,false
1752116578812000000,265.324,0.7599999904632568,unplugged,false
1752116579810000000,266.3219997558594,0.7599999904632568,unplugged,false
1752116580812000000,267.324,0.7599999904632568,unplugged,false
1752116581813000000,268.325,0.7599999904632568,unplugged,false
1752116582816000000,269.328,0.7599999904632568,unplugged,false
1752116583815000000,270.327,0.7599999904632568,unplugged,false
1752116584816000000,271.328,0.7599999904632568,unplugged,false
1752116585820000000,272.332,0.7599999904632568,unplugged,false
1752116586828000000,273.34,0.7599999904632568,unplugged,false
1752116587820000000,274.332,0.7599999904632568,unplugged,false
1752116588821000000,275.333,0.7599999904632568,unplugged,false
1752116589824000000,276.336,0.7599999904632568,unplugged,false
1752116590823000000,277.335,0.7599999904632568,unplugged,false
1752116591825000000,278.337,0.7599999904632568,unplugged,false
1752116592826000000,279.33799975585936,0.7599999904632568,unplugged,false
1752116593824000000,280.336,0.7599999904632568,unplugged,false
1752116594825000000,281.337,0.7599999904632568,unplugged,false
1752116595826000000,282.33799975585936,0.7599999904632568,unplugged,false
1752116596826000000,283.33799975585936,0.7599999904632568,unplugged,false
1752116597825000000,284.337,0.7599999904632568,unplugged,false
1752116598826000000,285.33799975585936,0.7599999904632568,unplugged,false
1752116599826000000,286.33799975585936,0.7599999904632568,unplugged,false
1752116600826000000,287.33799975585936,0.7599999904632568,unplugged,false
1752116601827000000,288.339,0.7599999904632568,unplugged,false
1752116602829000000,289.341,0.7599999904632568,unplugged,false
1752116603831000000,290.343,0.7599999904632568,unplugged,false
1752116604833000000,291.345,0.7599999904632568,unplugged,false
1752116605834000000,292.3459997558594,0.7599999904632568,unplugged,false
1752116606834000000,293.3459997558594,0.7599999904632568,unplugged,false
1752116607835000000,294.347,0.7599999904632568,unplugged,false
1752116608837000000,295.349,0.7599999904632568,unplugged,false
1752116609838000000,296.35000024414063,0.7599999904632568,unplugged,false
1752116610838000000,297.35000024414063,0.7599999904632568,unplugged,false
1752116611840000000,298.352,0.7599999904632568,unplugged,false
1752116612840000000,299.352,0.7599999904632568,unplugged,false
1752116613840000000,300.352,0.7599999904632568,unplugged,false
1752116614841000000,301.353,0.7599999904632568,unplugged,false
1752116615841000000,302.353,0.7599999904632568,unplugged,false
1752116616841000000,303.353,0.7599999904632568,unplugged,false
1752116617842000000,304.3539997558594,0.7599999904632568,unplugged,false
1752116618842000000,305.3539997558594,0.7599999904632568,unplugged,false
1752116619842000000,306.3539997558594,0.7599999904632568,unplugged,false
1752116620843000000,307.355,0.7599999904632568,unplugged,false
1752116621844000000,308.356,0.7599999904632568,unplugged,false
1752116622843000000,309.355,0.7599999904632568,unplugged,false
1752116623843000000,310.355,0.7599999904632568,unplugged,false
1752116624844000000,311.356,0.7599999904632568,unplugged,false
1752116625843000000,312.355,0.7599999904632568,unplugged,false
1752116626846000000,313.3580002441406,0.7599999904632568,unplugged,false
1752116627849000000,314.361,0.7599999904632568,unplugged,false
1752116628849000000,315.361,0.7599999904632568,unplugged,false
1752116629851000000,316.363,0.7599999904632568,unplugged,false
1752116630853000000,317.365,0.7599999904632568,unplugged,false
1752116631853000000,318.365,0.7599999904632568,unplugged,false
1752116632855000000,319.367,0.7599999904632568,unplugged,false
1752116633855000000,320.367,0.7599999904632568,unplugged,false
1752116634856000000,321.368,0.7599999904632568,unplugged,false
1752116635856000000,322.368,0.7599999904632568,unplugged,false
1752116636857000000,323.369,0.7599999904632568,unplugged,false
1752116637857000000,324.369,0.7599999904632568,unplugged,false
1752116638857000000,325.369,0.7599999904632568,unplugged,false
1752116639858000000,326.3699997558594,0.7599999904632568,unplugged,false
1752116640859000000,327.371,0.7599999904632568,unplugged,false
1752116641861000000,328.373,0.7599999904632568,unplugged,false
1752116642862000000,329.37400024414063,0.7599999904632568,unplugged,false
1752116643864000000,330.376,0.7599999904632568,unplugged,false
1752116644865000000,331.377,0.7599999904632568,unplugged,false
1752116645866000000,332.3779997558594,0.7599999904632568,unplugged,false
1752116646866000000,333.3779997558594,0.7599999904632568,unplugged,false
1752116647867000000,334.379,0.7599999904632568,unplugged,false
1752116648866000000,335.3779997558594,0.7599999904632568,unplugged,false
1752116649867000000,336.379,0.7599999904632568,unplugged,false
1752116650868000000,337.38,0.7599999904632568,unplugged,false
1752116651870000000,338.3820002441406,0.7599999904632568,unplugged,false
1752116652871000000,339.383,0.7599999904632568,unplugged,false
1752116653872000000,340.384,0.7599999904632568,unplugged,false
1752116654872000000,341.384,0.7599999904632568,unplugged,false
1752116655875000000,342.387,0.7599999904632568,unplugged,false
1752116656877000000,343.389,0.7599999904632568,unplugged,false
1752116657878000000,344.39000024414065,0.7599999904632568,unplugged,false
1752116658881000000,345.393,0.7599999904632568,unplugged,false
1752116659880000000,346.392,0.7599999904632568,unplugged,false
1752116660882000000,347.3939997558594,0.7599999904632568,unplugged,false
1752116661882000000,348.3939997558594,0.7599999904632568,unplugged,false
1752116662882000000,349.3939997558594,0.7599999904632568,unplugged,false
1752116663884000000,350.396,0.7599999904632568,unplugged,false
1752116664885000000,351.397,0.7599999904632568,unplugged,false
1752116665887000000,352.399,0.7599999904632568,unplugged,false
1752116666888000000,353.4,0.7599999904632568,unplugged,false
1752116667888000000,354.4,0.7599999904632568,unplugged,false
1752116668890000000,355.4019997558594,0.7599999904632568,unplugged,false
1752116669890000000,356.4019997558594,0.7599999904632568,unplugged,false
1752116670890000000,357.4019997558594,0.7599999904632568,unplugged,false
1752116671891000000,358.403,0.7599999904632568,unplugged,false
1752116672893000000,359.405,0.7599999904632568,unplugged,false
1752116673893000000,360.405,0.7599999904632568,unplugged,false
1752116674894000000,361.4060002441406,0.7599999904632568,unplugged,false
1752116675895000000,362.407,0.7599999904632568,unplugged,false
1752116676896000000,363.408,0.7599999904632568,unplugged,false
1752116677896000000,364.408,0.7599999904632568,unplugged,false
1752116678899000000,365.411,0.7599999904632568,unplugged,false
1752116679899000000,366.411,0.7599999904632568,unplugged,false
1752116680900000000,367.412,0.7599999904632568,unplugged,false
1752116681902000000,368.41400024414065,0.7599999904632568,unplugged,false
1752116682903000000,369.415,0.7599999904632568,unplugged,false
1752116683903000000,370.415,0.7599999904632568,unplugged,false
1752116684902000000,371.41400024414065,0.7599999904632568,unplugged,false
1752116685904000000,372.416,0.7599999904632568,unplugged,false
1752116686905000000,373.417,0.7599999904632568,unplugged,false
1752116687906000000,374.4179997558594,0.7599999904632568,unplugged,false
1752116688906000000,375.4179997558594,0.7599999904632568,unplugged,false
1752116689908000000,376.42,0.7599999904632568,unplugged,false
1752116690908000000,377.42,0.7599999904632568,unplugged,false
1752116691909000000,378.421,0.75,unplugged,false
1752116692911000000,379.423,0.75,unplugged,false
1752116693911000000,380.423,0.75,unplugged,false
1752116694912000000,381.424,0.75,unplugged,false
1752116695911000000,382.423,0.75,unplugged,false
1752116696912000000,383.424,0.75,unplugged,false
1752116697914000000,384.4259997558594,0.75,unplugged,false
1752116698915000000,385.427,0.75,unplugged,false
1752116699916000000,386.428,0.75,unplugged,false
1752116700916000000,387.428,0.75,unplugged,false
1752116701918000000,388.4300002441406,0.75,unplugged,false
1752116702919000000,389.431,0.75,unplugged,false
1752116703918000000,390.4300002441406,0.75,unplugged,false
1752116704920000000,391.432,0.75,unplugged,false
1752116705920000000,392.432,0.75,unplugged,false
1752116706921000000,393.433,0.75,unplugged,false
1752116707921000000,394.433,0.75,unplugged,false
1752116708927000000,395.439,0.75,unplugged,false
1752116709928000000,396.44,0.75,unplugged,false
1752116710928000000,397.44,0.75,unplugged,false
1752116711929000000,398.441,0.75,unplugged,false
1752116712929000000,399.441,0.75,unplugged,false
1752116713928000000,400.44,0.75,unplugged,false
